key	nubKey	scientificName	datasetKey	species	genus	family	order	class	phylum	kingdom	rank	speciesKey	taxonomicStatus	acceptedKey	accepted	locationId	locality	country	status	first_observed	last_observed	establishmentMeans	invasion stage	native range	degree of establishment	habitat	marine	freshwater	terrestrial	source	pathway_level1	pathway_level2	canonicalName
152543200	5232428	Chloephaga picta (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Chloephaga picta	Chloephaga	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543200	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1980	2017	INTRODUCED		Southern America (WGSRPD:8)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042269: Chloephaga picta (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Chloephaga picta
152543205	5232464	Branta leucopsis (Bechstein, 1803)	6d9e952f-948c-4483-9807-575348147c7e	Branta leucopsis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543205	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1960	2017	INTRODUCED		Asia		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042267: Branta leucopsis (Bechstein 1803) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Branta leucopsis
152543205	5232464	Branta leucopsis (Bechstein, 1803)	6d9e952f-948c-4483-9807-575348147c7e	Branta leucopsis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543205	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1960	2017	INTRODUCED		Europe (WGSRPD:1)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042267: Branta leucopsis (Bechstein 1803) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Branta leucopsis
152543205	5232464	Branta leucopsis (Bechstein, 1803)	6d9e952f-948c-4483-9807-575348147c7e	Branta leucopsis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543205	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1960	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042267: Branta leucopsis (Bechstein 1803) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Branta leucopsis
152543205	5232464	Branta leucopsis (Bechstein, 1803)	6d9e952f-948c-4483-9807-575348147c7e	Branta leucopsis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543205	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1960	2017	INTRODUCED		Asia		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042267: Branta leucopsis (Bechstein 1803) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Branta leucopsis
152543205	5232464	Branta leucopsis (Bechstein, 1803)	6d9e952f-948c-4483-9807-575348147c7e	Branta leucopsis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543205	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1960	2017	INTRODUCED		Europe (WGSRPD:1)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042267: Branta leucopsis (Bechstein 1803) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Branta leucopsis
152543205	5232464	Branta leucopsis (Bechstein, 1803)	6d9e952f-948c-4483-9807-575348147c7e	Branta leucopsis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543205	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1960	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042267: Branta leucopsis (Bechstein 1803) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Branta leucopsis
152543206	5232437	Branta canadensis (Linnaeus, 1758)	6d9e952f-948c-4483-9807-575348147c7e	Branta canadensis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543206	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1842	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042293: Branta canadensis (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	corridor		Branta canadensis
152543206	5232437	Branta canadensis (Linnaeus, 1758)	6d9e952f-948c-4483-9807-575348147c7e	Branta canadensis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543206	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1842	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042293: Branta canadensis (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Branta canadensis
152543206	5232437	Branta canadensis (Linnaeus, 1758)	6d9e952f-948c-4483-9807-575348147c7e	Branta canadensis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543206	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1842	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042293: Branta canadensis (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	natural	dispersal	Branta canadensis
152543206	5232437	Branta canadensis (Linnaeus, 1758)	6d9e952f-948c-4483-9807-575348147c7e	Branta canadensis	Branta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543206	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1842	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042293: Branta canadensis (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Branta canadensis
152543207	7670473	Batrachochytrium salamandrivorans A.Martel, Blooi, Bossuyt & Pasmans, 2013	6d9e952f-948c-4483-9807-575348147c7e	Batrachochytrium salamandrivorans	Batrachochytrium		Rhizophydiales	Chytridiomycetes	Chytridiomycota	Fungi	SPECIES	152543207	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	2013	2018	INTRODUCED		Asia		freshwater	FALSE	TRUE	FALSE	https://www.gbif.org/species/148437713: Batrachochytrium salamandrivorans A. Martel, Blooi, Bossuyt & Pasmans, 2013 in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2018). Ad hoc checklist of alien species in Belgium. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs	contaminant	animal_parasite	Batrachochytrium salamandrivorans
152543209	2627503	Batrachochytrium dendrobatidis Longcore, Pessier & D.K.Nichols	6d9e952f-948c-4483-9807-575348147c7e	Batrachochytrium dendrobatidis	Batrachochytrium		Rhizophydiales	Chytridiomycetes	Chytridiomycota	Fungi	SPECIES	152543209	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	2018	2018	INTRODUCED				freshwater	FALSE	TRUE	FALSE	https://www.gbif.org/species/148437715: Batrachochytrium dendrobatidis Longcore, Pessier & D.K. Nichols in Reyserhove L, Groom Q, Adriaens T, Desmet P, Dekoninck W, Van Keer K, Lock K (2018). Ad hoc checklist of alien species in Belgium. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/3pmlxs	contaminant	animal_parasite	Batrachochytrium dendrobatidis
152543210	2498387	Aix sponsa Linnaeus, 1758	6d9e952f-948c-4483-9807-575348147c7e	Aix sponsa	Aix	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543210	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1957	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042281: Aix sponsa (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Aix sponsa
152543210	2498387	Aix sponsa Linnaeus, 1758	6d9e952f-948c-4483-9807-575348147c7e	Aix sponsa	Aix	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543210	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1957	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042281: Aix sponsa (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Aix sponsa
152543211	2498388	Aix galericulata (Linnaeus, 1758)	6d9e952f-948c-4483-9807-575348147c7e	Aix galericulata	Aix	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543211	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1939	2017	INTRODUCED		Asia		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042210: Aix galericulata (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Aix galericulata
152543211	2498388	Aix galericulata (Linnaeus, 1758)	6d9e952f-948c-4483-9807-575348147c7e	Aix galericulata	Aix	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543211	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1939	2017	INTRODUCED		Asia		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042210: Aix galericulata (Linnaeus 1758) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Aix galericulata
152543214	2498390	Marmaronetta angustirostris (Ménétriés, 1832)	6d9e952f-948c-4483-9807-575348147c7e	Marmaronetta angustirostris	Marmaronetta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543214	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT			INTRODUCED		Africa (WGSRPD:2)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042263: Marmaronetta angustirostris (Menetries, 1832) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Marmaronetta angustirostris
152543214	2498390	Marmaronetta angustirostris (Ménétriés, 1832)	6d9e952f-948c-4483-9807-575348147c7e	Marmaronetta angustirostris	Marmaronetta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543214	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT			INTRODUCED		Asia		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042263: Marmaronetta angustirostris (Menetries, 1832) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Marmaronetta angustirostris
152543214	2498390	Marmaronetta angustirostris (Ménétriés, 1832)	6d9e952f-948c-4483-9807-575348147c7e	Marmaronetta angustirostris	Marmaronetta	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543214	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT			INTRODUCED		Europe (WGSRPD:1)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042263: Marmaronetta angustirostris (Menetries, 1832) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Marmaronetta angustirostris
152543218	2498252	Alopochen aegyptiaca (Linnaeus, 1766)	6d9e952f-948c-4483-9807-575348147c7e	Alopochen aegyptiaca	Alopochen	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543218	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1870	2017	INTRODUCED		Africa (WGSRPD:2)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042280: Alopochen aegyptiacus (Linnaeus 1766) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Alopochen aegyptiaca
152543218	2498252	Alopochen aegyptiaca (Linnaeus, 1766)	6d9e952f-948c-4483-9807-575348147c7e	Alopochen aegyptiaca	Alopochen	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543218	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1870	2017	INTRODUCED		Africa (WGSRPD:2)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042280: Alopochen aegyptiacus (Linnaeus 1766) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	release		Alopochen aegyptiaca
152543221	2498305	Oxyura jamaicensis (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Oxyura jamaicensis	Oxyura	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543221	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1979	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042190: Oxyura jamaicensis (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	corridor		Oxyura jamaicensis
152543221	2498305	Oxyura jamaicensis (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Oxyura jamaicensis	Oxyura	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543221	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1979	2017	INTRODUCED		Southern America (WGSRPD:8)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042190: Oxyura jamaicensis (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	corridor		Oxyura jamaicensis
152543221	2498305	Oxyura jamaicensis (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Oxyura jamaicensis	Oxyura	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543221	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1979	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042190: Oxyura jamaicensis (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Oxyura jamaicensis
152543221	2498305	Oxyura jamaicensis (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Oxyura jamaicensis	Oxyura	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543221	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1979	2017	INTRODUCED		Southern America (WGSRPD:8)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042190: Oxyura jamaicensis (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	escape		Oxyura jamaicensis
152543221	2498305	Oxyura jamaicensis (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Oxyura jamaicensis	Oxyura	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543221	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1979	2017	INTRODUCED		Northern America (WGSRPD:7)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042190: Oxyura jamaicensis (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	natural	dispersal	Oxyura jamaicensis
152543221	2498305	Oxyura jamaicensis (Gmelin, 1789)	6d9e952f-948c-4483-9807-575348147c7e	Oxyura jamaicensis	Oxyura	Anatidae	Anseriformes	Aves	Chordata	Animalia	SPECIES	152543221	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1979	2017	INTRODUCED		Southern America (WGSRPD:8)		freshwater|terrestrial	FALSE	TRUE	TRUE	https://www.gbif.org/species/146042190: Oxyura jamaicensis (Gmelin 1789) in Zieritz A, Gallardo Armas B, Baker S J, Britton R, van Valkenburg J L, Verreycken H, Aldridge D, Desmet P, Reyserhove L (2018). RINSE - Pathways and vectors of biological invasions in Northwest Europe. Version 1.2. Research Institute for Nature and Forest (INBO). Checklist dataset https://doi.org/10.15468/guejza	natural	dispersal	Oxyura jamaicensis
